text,label
Sent Rs.33954 From Axis Bank A/C *7286 To CASHe On 19-12-24 Ref 216304477046. Loan EMI.,Loan & EMI
Recharge/Bill Rs.1040.00 to BSES Rajdhani. Karnataka Bank A/c *9719. 08/01/26. UPI:469562048997.,Utilities
Your a/c ****5895 debited for Rs.1099.00 on 04/03/26 trf to YouTube Premium. UPI:389018709350. -Federal Bank,Entertainment
Sent ₹2838 From Union Bank A/C XX1847 To Tata Play DTH On 03-07-26 Ref 920934099526,Utilities
FD/RD installment Rs.14225.00 to RECURRING DEPOSIT. Yes Bank A/c XX6954. 21/01/2025. Ref 114911682749.,Investment
Sent INR 96192 From Yes Bank A/C *1797 To ST XAVIER'S COLLEGE On 09-01-2026 Ref 476024837033,Education
Debit INR 18567 from ICICI Bank a/c *7276 to Practo on 18-11-24. UPI Ref:566850252977.,Healthcare
UPI txn ₹1773 to tneb@hdfcbank from IndusInd Bank A/c 3866 on 24/08/2026. Ref 971676036991.,Utilities
IndusInd Bank: INR 29010 invested in Motilal Oswal on 28/01/24. A/c 8966. Ref 494543737560.,Investment
Sent Rs.40866 From Federal Bank A/C XX1652 To GEETA RANI On 22/11/26 Ref 125418880641,Personal Transfer
Auto debit: Rs.25081 EMI from Union Bank A/c XX7688 on 15/09/2025. Ref 334464899187. -Bajaj Finserv,Loan & EMI
Sent Rs.1569.00 From Kotak Bank A/C 8743 To Sony LIV On 27-02-2025 Ref 832733337758,Entertainment
Debit Rs.45049 from Yes Bank a/c *9374 to Priya Singh on 10-05-24. UPI Ref:907560338408.,Personal Transfer
Rs.22813 paid to LEARN HUB via UPI. IndusInd Bank A/c *4700. 02-03-2024.,Education
SBI: Rs.19575 sent to Ananya Pillai on 21/02/25. A/c ****2238. Ref 312505045062.,Personal Transfer
UPI txn Rs.2069 to tneb@hdfcbank from Yes Bank A/c 7516 on 26-02-2026. Ref 196135973429.,Utilities
Union Bank: Rs.74 debited to chaayos@oksbi on 16/09/24 from A/c XX5591. Ref 978431344897.,Food & Dining
Sent ₹1259 From HDFC Bank A/C 6890 To KSRTC On 02/08/25 Ref 219550922253,Travel
Sent Rs.20079.00 From Federal Bank A/C *9908 To Nike India On 04/04/2026 Ref 303853540804,Shopping
Rs.4083 SIP debited to WazirX. ICICI Bank A/c 4092. 26-10-25.,Investment
Money sent: Rs.19048 to Kavya Nair. Yes Bank A/c *6644. 05-07-2024. UPI:201749584498.,Personal Transfer
Rs.1293 SIP debited to AXIS MF. Karnataka Bank A/c XX4243. 05-11-2024.,Investment
Kotak Bank: Rs.7036 debited for Ola Cabs booking on 27-10-26. A/c *9066. Ref 343320578838.,Travel
HDFC Bank: EMI Rs.26410.00 debited on 02-08-2025. A/c *1487. Loan ref 788727939947.,Loan & EMI
Debit Rs.6872.00 from Federal Bank a/c *8338 to DR REDDY LAB on 05/03/2026. UPI Ref:154664903263.,Healthcare
Rs.5245 SIP debited to Kuvera. Kotak Bank A/c XX9470. 03/03/2026.,Investment
UPI:805206124483. Rs.6346.00 debited from *3402 to EDUCATION LOAN EMI on 03/01/24. Loan EMI. -Axis Bank,Loan & EMI
Debit INR 77407 from SBI a/c 6233 for RECURRING DEPOSIT on 02-03-2025. Ref 595787451192.,Investment
Money sent: Rs.27739 to SUNITA DEVI. IndusInd Bank A/c ****1904. 15/02/26. UPI:564709092343.,Personal Transfer
Rs.13314 paid to Suresh Babu via UPI. Karnataka Bank A/c 1032. 01/07/2024. Ref 272472215792.,Personal Transfer
Debit ₹2400 from Yes Bank a/c XX6961 for HP GAS bill on 19/04/26. Ref 381824192494.,Utilities
Sent Rs.12869 From Axis Bank A/C ****2151 To LendingKart On 04-07-2024 Ref 152904492837. Loan EMI.,Loan & EMI
Yes Bank: Rs.46221 sent to Karthik Subramanian on 02-04-26. A/c XX7714. Ref 186861965265.,Personal Transfer
SBI: Rs.643 debited to faasos@icici on 19/09/26 from A/c XX7617. Ref 631630321263.,Food & Dining
Rs.14479 paid to UpGrad via UPI. Union Bank A/c XX5371. 22/09/26.,Education
Sent Rs.33028.00 From Axis Bank A/C 2444 To UTI Mutual Fund On 01/11/2024 Ref 609001488484,Investment
Your a/c 1191 debited for Rs.987 on 13-11-2026 trf to Chaayos. UPI:710501645723. For dispute call IndusInd Bank,Food & Dining
Debit Rs.21021.00 from ICICI Bank a/c 2870 to GREEN CROSS HOSPITAL on 12-01-26. UPI Ref:896055446692.,Healthcare
Kotak Bank: Card purchase of Rs.4684.00 at Shoppers Stop on 16-02-26. A/c XX5848. Ref 212993348488.,Shopping
Sent Rs.11096 From HDFC Bank A/C XX3225 To CLOUDNINE HOSPITAL On 05-01-2024 Ref 864254735865,Healthcare
Union Bank: EMI Rs.19102.00 debited on 14/06/2026. A/c *3020. Loan ref 689031325501.,Loan & EMI
Bill payment INR 344 to airtel@axisbank. HDFC Bank. A/c ****8742. 20/12/25. Ref 457669849238.,Utilities
UPI txn Rs.7788 to rapido@ybl from Kotak Bank A/c 5693 on 16-11-26. Ref: 708061914866.,Travel
HDFC Bank: Rs.219.00 debited to mcdonalds@paytm on 16/03/25 from A/c XX3298. Ref 494559413628.,Food & Dining
Debit Rs.56412 from Yes Bank a/c *6738 for CoinSwitch on 06/01/2025. Ref 432726427853.,Investment
UPI payment INR 40151 to byjus@icici from HDFC Bank A/c 6191. 12-06-2025. Ref 897796170024.,Education
Sent Rs.4293 From Kotak Bank A/C ****2815 To Ola Cabs On 09/11/2024 Ref 542714421561,Travel
Your a/c ****1023 debited for Rs.7167.00 on 20-08-25 trf to VIK N. UPI:751628356445. -Union Bank,Personal Transfer
ICICI Bank: Card purchase of Rs.2738 at SAMSUNG STORE on 07-06-2025. A/c ****2355. Ref 891032481246.,Shopping
Transfer Rs.28033 to ARUN B on 04/04/24. Federal Bank A/c ****9118. Ref 633417591725.,Personal Transfer
Union Bank: EMI Rs.7600.00 debited on 11-01-2025. A/c 4701. Loan ref 800274052031.,Loan & EMI
Rs.18653 paid to Meena Krishnan via UPI. Union Bank A/c XX7396. 06/10/2026. Ref 801436943610.,Personal Transfer
Union Bank: Rs.9190.00 debited for Columbia Asia on 02/05/26. A/c 1313. Ref 705625436809.,Healthcare
Axis Bank: INR 8149 debited for GREEN CROSS HOSPITAL on 03-11-2026. A/c ****8344. Ref 203422939930.,Healthcare
UPI payment ₹43277 to coursera@ybl from Yes Bank A/c XX6876. 08-10-25. Ref 304289704520.,Education
Sent ₹141052 From Union Bank A/C 8031 To PW PhysicsWallah On 07-04-24 Ref 273451001920,Education
UPI txn ₹7899 to apollo@hdfcbank from Federal Bank A/c *4540 on 04-07-2026. Ref 274270221335.,Healthcare
Sent Rs.39944 From SBI A/C XX1202 To Amit Kumar On 23/03/2025 Ref 137862560577,Personal Transfer
Your a/c XX8614 debited for Rs.46123.00 on 25/09/24 trf to AXIS BANK EMI. EMI payment. -Axis Bank,Loan & EMI
Your a/c *3283 debited for Rs.6217 on 24/10/2026 trf to Porter India. UPI:983551999661. -Federal Bank,Travel
Transfer Rs.12548 to Rohan Gupta on 26/02/2026. HDFC Bank A/c *4196. Ref 391885524599.,Personal Transfer
Rs.7281 paid to LEARN HUB via UPI. IndusInd Bank A/c 2686. 13/01/2024.,Education
EMI of Rs.31205.00 auto-debited from HDFC Bank A/c 8530 on 24/10/2026. Ref: 456033257071.,Loan & EMI
Your a/c *5740 debited for Rs.49470.00 on 10/03/26 trf to HDFC Bank Loan. EMI payment. -ICICI Bank,Loan & EMI
Debit: Rs.24972.00 from Kotak Bank a/c 6340 for purchase at Lifestyle Brigade Road. 27-01-26. Ref 619512387281.,Shopping
Federal Bank: ₹74991 debited to WhiteHat Jr on 16-06-2026. A/c ****6331. Ref 917480423469.,Education
Sent Rs.17845 From Yes Bank A/C ****8008 To Zudio Mall Road On 24-04-2024 Ref 657782823255,Shopping
Rs.5521 SIP debited to UTI Mutual Fund. IndusInd Bank A/c 8726. 28/03/26.,Investment
UPI payment Rs.39137 to vedantu@kotak from Federal Bank A/c XX8421. 04-08-2026. Ref 118379452374.,Education
Sent INR 4877 to SpiceJet on 08-08-26. UPI:547860202572. SBI A/c XX7540.,Travel
Your a/c XX2300 debited for INR 1463 on 06/04/26 trf to Ola Cabs. UPI:288700819203. -Axis Bank,Travel
Your a/c *8777 debited for Rs.49109.00 on 06-07-24 trf to Muthoot Finance. EMI payment. -HDFC Bank,Loan & EMI
UPI txn Rs.8665 to 1mg@axisbank from HDFC Bank A/c ****7520 on 23-02-2026. Ref 838185165116.,Healthcare
Your a/c ****8787 debited for ₹4308 on 06-08-2026 trf to HDFC Securities. UPI:592627179793. -Yes Bank,Investment
Kotak Bank: EMI Rs.20520.00 debited on 03/11/2025. A/c 9691. Loan ref 378803124356.,Loan & EMI
SIP/Investment Rs.14719.00 to groww@axisbank from Yes Bank A/c *7062. 18-05-2026. Ref 788874891964.,Investment
Kotak Bank: ₹1935 bill payment to Jio Recharge on 14-06-2026. A/c *3021. Ref 607554613968.,Utilities
Axis Bank: ₹8875 debited for DENTAL CARE CLINIC on 19-03-2026. A/c ****8163. Ref 885003984001.,Healthcare
UPI txn INR 8902 to apollo@hdfcbank from SBI A/c 7217 on 11-09-2025. Ref 566471746930.,Healthcare
UPI payment Rs.38328.00 to byjus@icici from ICICI Bank A/c 1703. 25/12/2024. Ref 734196575584.,Education
Your a/c *3444 debited for Rs.49992.00 on 20/07/25 trf to Navi Loans. EMI payment. -HDFC Bank,Loan & EMI
Federal Bank: Rs.20949 sent to Sneha Patel on 13-04-2026. A/c XX8501. Ref 168500572187.,Personal Transfer
Debit INR 1470 from Karnataka Bank a/c ****4467 for INOX Movies on 05/01/26. Ref 405207322189.,Entertainment
Fees payment Rs.15061 to unacademy@hdfcbank. ICICI Bank. A/c XX2041. 27-05-2025. Ref 666403359986.,Education
Sent Rs.2737.00 From Axis Bank A/C *3322 To SAMSUNG STORE On 24/11/2024 Ref 788328266216,Shopping
Your a/c 4217 debited for Rs.21824 on 07/08/24 trf to Manipal Hospital. UPI:994515151208. -Yes Bank,Healthcare
Installment Rs.21487 paid to Manappuram Finance on 21-07-26. HDFC Bank A/c ****8859. Ref 570155278371.,Loan & EMI
Rs.470 paid to PVR INOX via UPI. Union Bank A/c ****7126. 14-08-25.,Entertainment
UPI payment Rs.18621.00 to udemy@axisbank from HDFC Bank A/c *5739. 04/03/26. Ref 303893780257.,Education
Loan EMI Rs.21678 debited from Union Bank a/c *7501 on 01/01/25. Ref 160770018907.,Loan & EMI
UPI payment Rs.17851.00 to byjus@icici from Yes Bank A/c ****9809. 03-09-25. Ref 377148656113.,Education
Federal Bank: Rs.8328.00 debited for CITY HOSPITAL on 18/12/2024. A/c ****6968. Ref 732354995009.,Healthcare
UPI txn of Rs.840.00 to kfc@ybl from Axis Bank A/c 9826 on 13/02/2025. Ref: 690697479837.,Food & Dining
Rs.6890 SIP debited to SBI Mutual Fund. HDFC Bank A/c *3074. 11/11/26.,Investment
SIP/Investment Rs.1847.00 to upstox@icici from Kotak Bank A/c *4968. 08/11/25. Ref 506175662508.,Investment
Your a/c 3095 debited for Rs.44579.00 on 08/07/25 trf to BIKE LOAN EMI. EMI payment. -Karnataka Bank,Loan & EMI
Sent Rs.9382 From Union Bank A/C 1900 To Muthoot Finance On 19-09-2025 Ref 517104680948. Loan EMI.,Loan & EMI
Fees payment Rs.34642.00 to byjus@icici. ICICI Bank. A/c XX4922. 06/08/2025. Ref 157859725411.,Education
Sent Rs.762.00 From Kotak Bank A/C ****9628 To Wonderla On 27/06/26 Ref 299105252388,Entertainment
Debit Rs.39212 from ICICI Bank a/c XX5981 to RAVI KUMAR on 04-04-26. UPI Ref:435003170188.,Personal Transfer
Your a/c *9476 debited for INR 35695 on 27-09-25 trf to Snapdeal. UPI:198913261856. -Union Bank,Shopping
Axis Bank: INR 73357 debited to Simplilearn on 20-11-2026. A/c ****8254. Ref 535866954282.,Education
UPI payment of INR 18318 to meesho@ybl from Axis Bank A/c 5221. 21/05/2026. Ref: 880645852588.,Shopping
Payment of INR 528 to cleartrip@kotak. SBI. A/c 6339. 12/03/2025. Ref 920452517164.,Travel
Karnataka Bank: Rs.24573 debited to NITTE UNIVERSITY on 12-06-2026. A/c XX3438. Ref 975496785989.,Education
Sent INR 17035 From HDFC Bank A/C *6170 To Sharekhan On 28-11-2026 Ref 193418351967,Investment
Money sent: Rs.14495 to Divya Iyer. Union Bank A/c *4553. 18-07-2025. UPI:390932599665.,Personal Transfer
IndusInd Bank: INR 6533 debited to Coursera on 22-08-2024. A/c ****3004. Ref 932884451316.,Education
UPI:495466460109. Rs.36132.00 debited from ****6296 to Home Credit India on 17-02-2025. Loan EMI. -HDFC Bank,Loan & EMI
Rs.732 paid to MSEDCL via UPI. Kotak Bank A/c ****8581. 04/03/24.,Utilities
UPI payment Rs.1866.00 to inox@kotak from SBI A/c ****8491. 02-01-2025. Ref 370497729095.,Entertainment
Debit Rs.1822.00 from Kotak Bank a/c XX8550 for Tata Power bill on 12-08-2024. Ref 734424409382.,Utilities
Your a/c 2915 debited for Rs.43639.00 on 12-12-2024 trf to IGNOU FEES. UPI:860191041549. -Axis Bank,Education
Your a/c *4294 debited for Rs.158907 on 02-05-2025 trf to Simplilearn. UPI:449558794183. -ICICI Bank,Education
UPI txn INR 1681 to irctc@upi from HDFC Bank A/c ****9779 on 07/09/2024. Ref: 997156605842.,Travel
Fees payment ₹28177 to udemy@axisbank. HDFC Bank. A/c ****9291. 08-04-2024. Ref 991098418220.,Education
Sent Rs.457.00 From Federal Bank A/C *9805 To Barbeque Nation On 01/08/2026 Ref 519782713407,Food & Dining
Money sent: Rs.13237 to Divya Iyer. Kotak Bank A/c *8868. 28-03-25. UPI:182014785577.,Personal Transfer
Rs.285 paid to Netflix India via UPI. Federal Bank A/c XX1245. 09/09/2026.,Entertainment
Your a/c 1447 debited for Rs.1255 on 04/06/24 trf to Faasos. UPI:813222171263. For dispute call HDFC Bank,Food & Dining
Sent INR 798 to Barbeque Nation on 11-06-26. A/c *7609. UPI:828815263798. -Karnataka Bank,Food & Dining
UPI payment INR 8460 to byjus@icici from Federal Bank A/c ****2952. 04/09/2026. Ref 520669624817.,Education
UPI:423279296023. Rs.12892.00 debited from *7480 to MoneyView on 12/09/25. Loan EMI. -Karnataka Bank,Loan & EMI
Debit ₹51880 from ICICI Bank a/c 5669 for NIPPON MF on 21/09/2025. Ref 611423169432.,Investment
Payment Rs.5873 to 1mg@axisbank. Axis Bank. A/c XX5893. 07-09-25. Ref 832296688773.,Healthcare
Rs.13682 paid to Arjun Menon via UPI. Kotak Bank A/c ****8415. 04-04-26. Ref 695964399879.,Personal Transfer
Your a/c 7487 debited for INR 32842 on 06/11/2026 trf to Lal PathLabs. UPI:102762486278. -Federal Bank,Healthcare
Installment Rs.11399 paid to MoneyView on 06/02/24. Axis Bank A/c 6727. Ref 253789948454.,Loan & EMI
Your a/c 7960 debited for Rs.13619 on 13-05-2024 trf to Nykaa. UPI:263737122777. -Karnataka Bank,Shopping
Sent ₹22335 From Yes Bank A/C XX6977 To GREEN CROSS HOSPITAL On 05-12-24 Ref 904612450035,Healthcare
HDFC Bank: Rs.1258 debited for Practo on 12/09/2024. A/c 7376. Ref 974943507088.,Healthcare
Debit Rs.15714 from Axis Bank a/c *5639 to Suresh Babu on 02/04/24. UPI Ref:685313396029.,Personal Transfer
Transfer Rs.35606 to Rahul Sharma on 17/12/25. HDFC Bank A/c ****3423. Ref 934894115248.,Personal Transfer
Payment of Rs.2513 to blusmart@oksbi. Karnataka Bank. A/c 7426. 23-09-2026. Ref 380729842665.,Travel
Kotak Bank: INR 285 subscription to Amazon Prime debited on 21/11/26. A/c 9268. Ref 919315105055.,Entertainment
Installment Rs.19546 paid to CASHe on 23-04-24. IndusInd Bank A/c ****1956. Ref 104066725233.,Loan & EMI
Sent ₹23384 From ICICI Bank A/C 6372 To EYE HOSPITAL On 12/01/2024 Ref 682233748140,Healthcare
Transfer Rs.41189 to VIK N on 14/01/24. Union Bank A/c *4200. Ref 843279653511.,Personal Transfer
Debit: ₹37071 from Federal Bank a/c *7085 for purchase at JioMart. 13-02-2025. Ref 535394547705.,Shopping
Your a/c 1155 debited for INR 2332 on 27/11/2024 trf to BSNL. UPI:96865670154. -Karnataka Bank,Utilities
Rs.32773 paid to Pooja Reddy via UPI. Union Bank A/c 2332. 17/04/2024. Ref 599749355914.,Personal Transfer
UPI:706482858446. Rs.36848.00 debited from *7532 to Manappuram Finance on 09/04/2025. Loan EMI. -IndusInd Bank,Loan & EMI
Kotak Bank: ₹605 subscription to SunNXT debited on 13/01/26. A/c ****3672. Ref 437943288881.,Entertainment
Sent Rs.10776 From Federal Bank A/C ****9205 To SIVA S On 07/03/26 Ref 857374071561,Personal Transfer
Rs.4434 debited to Croma Electronics via UPI. Kotak Bank A/c *3300. 03-09-2024. Ref 159502681947.,Shopping
Federal Bank: Rs.4526 sent to GEETA RANI on 18/11/24. A/c XX5391. Ref 339033449443.,Personal Transfer
Recharge/Bill INR 514 to MTNL. Axis Bank A/c *8820. 23/02/2025. UPI:181127946008.,Utilities
Rs.5027 paid to RAVI KUMAR via UPI. Yes Bank A/c *7554. 01/02/26. Ref 242301634169.,Personal Transfer
Union Bank: INR 33441 invested in HDFC Mutual Fund on 25-11-2026. A/c ****9422. Ref 416007942232.,Investment
Recharge/Bill INR 1444 to Jio Fiber. Union Bank A/c ****9385. 22/04/2025. UPI:435382003847.,Utilities
Fees payment INR 36004 to unacademy@hdfcbank. ICICI Bank. A/c XX9016. 17/09/26. Ref 887146702504.,Education
UPI txn of Rs.365 to box8@upi from Karnataka Bank A/c 9550 on 05/08/26. Ref: 259587078699.,Food & Dining
Rs.1879 paid to MakeMyTrip via UPI. IndusInd Bank A/c 9088. 02-03-2025.,Travel
MF purchase ₹13261 to paytmmoney@paytmbank. Union Bank. A/c XX8939. 13/07/2024. Ref 891838274562.,Investment
Bill payment Rs.1037.00 to airtel@axisbank. Yes Bank. A/c *8897. 03/07/24. Ref 924722440146.,Utilities
Sent Rs.25918 From Union Bank A/C ****3718 To RAVI KUMAR On 24-12-2024 Ref 279626956172,Personal Transfer
Yes Bank: EMI Rs.45339.00 debited on 24/09/25. A/c *6077. Loan ref 728260954357.,Loan & EMI
Debit INR 68572 from Kotak Bank a/c XX8833 for EXAM FEES fees on 18/11/2024. Ref 999242871416.,Education
Your a/c XX6581 debited for Rs.14917.00 on 09-10-24 trf to Cleartrip. UPI:650905618887. -IndusInd Bank,Travel
Sent Rs.5148.00 to Yatra on 12-03-2024. UPI:268310225185. Axis Bank A/c XX6276.,Travel
Yes Bank: ₹5516 debited to Simplilearn on 04/09/25. A/c *9429. Ref 978594698665.,Education
Your a/c 8785 debited for ₹13931 on 28-01-25 trf to PETROL BUNK. UPI:210446249787. -Federal Bank,Travel
Sent Rs.12595.00 From Kotak Bank A/C XX6144 To PW PhysicsWallah On 18/05/24 Ref 211200817286,Education
Your a/c ****5652 debited for Rs.18355.00 on 23-11-2024 trf to SBI Home Loan. EMI payment. -Yes Bank,Loan & EMI
Installment Rs.10497 paid to GOLD LOAN REPAYMENT on 12-06-26. HDFC Bank A/c *2660. Ref 934185246265.,Loan & EMI
SBI: Rs.228 subscription to Hotstar Disney debited on 06-06-2026. A/c XX9162. Ref 396693830157.,Entertainment
Debit Rs.9215 from Axis Bank a/c ****6260 to Pooja Reddy on 17/08/26. UPI Ref:67262063381.,Personal Transfer
Sent Rs.12282 From HDFC Bank A/C ****7287 To Suresh Babu On 10/06/2024 Ref 800947432035,Personal Transfer
Debit Rs.37510 from SBI a/c 6993 to Rahul Sharma on 24-01-2024. UPI Ref:863721750002.,Personal Transfer
UPI txn Rs.1048 to tatapower@icici from Yes Bank A/c 3560 on 25-03-25. Ref 617655233612.,Utilities
Debit INR 17812 from SBI a/c ****7140 to Narayana Health on 27/04/2025. UPI Ref:439974343784.,Healthcare
Payment of INR 195 to uber@paytm. Axis Bank. A/c XX2463. 27/10/25. Ref 523222633129.,Travel
UPI transfer Rs.48978 to Amit Kumar from IndusInd Bank A/c ****1629. 13/06/24. Ref 494532679461.,Personal Transfer
MF purchase Rs.2790 to zerodha@kotak. Federal Bank. A/c XX6738. 24/07/2024. Ref 998261567286.,Investment
Rs.2685 paid to Yatra via UPI. Kotak Bank A/c ****7979. 25-08-2024.,Travel
MF purchase Rs.49361.00 to zerodha@kotak. Union Bank. A/c *1411. 10/10/25. Ref 438146554631.,Investment
Debit INR 22502 from ICICI Bank a/c XX6933 to Lal PathLabs on 12-08-2024. UPI Ref:429994260209.,Healthcare
Your a/c ****1999 debited for Rs.25897.00 on 27/09/2026 trf to Simplilearn. UPI:404650511273. -HDFC Bank,Education
EMI of Rs.40311.00 auto-debited from Yes Bank A/c 1966 on 12-04-2024. Ref: 488395953015.,Loan & EMI
UPI txn of Rs.559.00 to swiggy@icici from Kotak Bank A/c XX2425 on 27-08-2026. Ref: 952054825343.,Food & Dining
Fees payment ₹38394 to vedantu@kotak. HDFC Bank. A/c ****4333. 05/05/26. Ref 893928915778.,Education
UPI txn ₹2138 to netmeds@ybl from SBI A/c ****3216 on 16-12-24. Ref 233418348192.,Healthcare
Rs.749 paid to 1mg via UPI. Union Bank A/c XX6620. 10-03-25.,Healthcare
Your a/c *4964 debited for ₹1697 on 25-05-25 trf to MakeMyTrip. UPI:825867978390. -SBI,Travel
Sent Rs.6294 From Karnataka Bank A/C ****9136 To Thyrocare On 02/07/2025 Ref 384211712392,Healthcare
Federal Bank: INR 16189 debited to COACHING CENTRE on 14-05-2024. A/c ****2093. Ref 962274861779.,Education
Money sent: Rs.41187 to VIK N. Karnataka Bank A/c ****7916. 08/04/2025. UPI:265365171244.,Personal Transfer
Your a/c 6609 debited for INR 47208 on 16-01-2024 trf to COACHING CENTRE. UPI:902829250455. -HDFC Bank,Education
Your a/c 6703 debited for ₹38331 on 19-07-2024 trf to IIM FEES. UPI:259466876893. -Axis Bank,Education
Your a/c XX8009 debited for INR 12379 on 16/08/2026 trf to Porter India. UPI:676173332536. -ICICI Bank,Travel
Your a/c 6540 debited for Rs.15023.00 on 24-02-2025 trf to GEETA RANI. UPI:609501975000. -IndusInd Bank,Personal Transfer
Sent Rs.370.00 From SBI A/C ****4994 To Faasos On 01/01/24 Ref 699695485373,Food & Dining
Your a/c XX9372 debited for ₹7915 on 22/12/2025 trf to RedBus. UPI:320322409764. -Axis Bank,Travel
SBI: Rs.6056 sent to GEETA RANI on 01-11-26. A/c *9464. Ref 551260062248.,Personal Transfer
Rs.19630 paid to RAM K via UPI. Union Bank A/c ****6766. 07-04-24. Ref 473733733318.,Personal Transfer
Sent Rs.1663.00 From Union Bank A/C *6275 To BBNL BROADBAND On 06-01-2025 Ref 697756942882,Utilities
UPI payment Rs.6672 to byjus@icici from Federal Bank A/c *7914. 15-10-26. Ref 564297772504.,Education
Your a/c *1416 debited for Rs.49056.00 on 03-04-26 trf to SUNITA DEVI. UPI:289441730541. -Axis Bank,Personal Transfer
Your a/c 3264 debited for ₹745 on 11/12/2026 trf to Starbucks India. UPI:693914812888. For dispute call IndusInd Bank,Food & Dining
Sent ₹828 From Yes Bank A/C ****3437 To INOX Movies On 09-08-24 Ref 683282643622,Entertainment
Sent INR 7824 to CITY HOSPITAL on 12-08-26. UPI:469129414369. Yes Bank A/c *4875.,Healthcare
Debit: Rs.16891 from Kotak Bank a/c ****4934 for purchase at Big Bazaar. 12/06/26. Ref 514275967878.,Shopping
Sent ₹3492 to Meesho on 06-09-2024. Kotak Bank A/c *1950. Ref 124935560883.,Shopping
UPI txn Rs.227 to bescom@upi from Karnataka Bank A/c 5219 on 27/08/2025. Ref 105905719517.,Utilities
Payment of ₹342 to faasos@icici successful. ICICI Bank A/c *5552. 22/12/25. Ref 241039368456.,Food & Dining
Rs.8656 paid to NITTE UNIVERSITY via UPI. Union Bank A/c *5168. 25/04/25.,Education
UPI txn ₹242 to netmeds@ybl from Federal Bank A/c XX3581 on 15-10-2024. Ref 711990619009.,Healthcare
Debit: INR 1468 from HDFC Bank a/c *4943 to FRESH MENU on 19-02-25. UPI Ref: 494013618577.,Food & Dining
Loan EMI Rs.49210 debited from Union Bank a/c 2704 on 27-02-2024. Ref 897753854286.,Loan & EMI
Auto debit: Rs.47760 EMI from Union Bank A/c 8320 on 25-01-2026. Ref 901739200484. -CAR LOAN EMI,Loan & EMI
Money sent: Rs.21362 to RAM K. Kotak Bank A/c XX6834. 28-05-25. UPI:407795081176.,Personal Transfer
SIP/Investment Rs.22651.00 to kuvera@hdfcbank from IndusInd Bank A/c XX8277. 15/07/26. Ref 917914833815.,Investment
UPI payment ₹1033 to netflix@axisbank from IndusInd Bank A/c ****7810. 12/01/25. Ref 262776288344.,Entertainment
Rs.482 paid to Starbucks India via UPI on 09-12-2026. IndusInd Bank A/c *8823. Ref: 628264295401.,Food & Dining
UPI payment Rs.22218.00 to vedantu@kotak from IndusInd Bank A/c *4236. 19-09-25. Ref 233012770704.,Education
SIP/Investment INR 14049 to paytmmoney@paytmbank from ICICI Bank A/c XX4254. 27/08/2026. Ref 470078025141.,Investment
Loan EMI Rs.22380 debited from Union Bank a/c XX3408 on 13/01/2025. Ref 107914035666.,Loan & EMI
Debit Rs.860 from Karnataka Bank a/c *7335 for Gaming Zone on 13/03/25. Ref 123425784457.,Entertainment
Your a/c *2193 debited for Rs.37686.00 on 06/01/26 trf to VIJAYA DIAGNOSTIC. UPI:734582845820. -IndusInd Bank,Healthcare
Rs.2851 debited to SAMSUNG STORE via UPI. SBI A/c 5403. 20/04/24. Ref 610767661420.,Shopping
Federal Bank: ₹250 subscription to Xbox India debited on 02-03-25. A/c XX4589. Ref 859497409881.,Entertainment
Payment ₹10823 to 1mg@axisbank. SBI. A/c 5683. 25-09-25. Ref 314250358833.,Healthcare
Your a/c ****8085 debited for INR 50369 on 08/09/25 trf to HDFC Mutual Fund. UPI:964719688. -Federal Bank,Investment
Payment of INR 1912 to zomato@kotak successful. SBI A/c 1431. 04-05-2025. Ref 939769111668.,Food & Dining
Payment of INR 872 to swiggy@icici successful. HDFC Bank A/c 7358. 02-11-26. Ref 602158565152.,Food & Dining
Sent ₹1837 to TEXTILE MART on 08-05-26. Yes Bank A/c 4601. Ref 319118288157.,Shopping
Your a/c ****2526 debited for Rs.33519 on 16/02/25 trf to PharmEasy. UPI:43502708555. -Federal Bank,Healthcare
Payment Rs.10527.00 to myntra@kotak done. Union Bank A/c XX8808. 17-06-2025. UPI Ref:828136507572.,Shopping
Installment Rs.48745 paid to SBI Home Loan on 21-09-25. Yes Bank A/c ****7083. Ref 613693084881.,Loan & EMI
Rs.133 paid to Yatra via UPI. Union Bank A/c XX4989. 23-10-24.,Travel
Payment INR 4515 to amazon@icici done. HDFC Bank A/c ****6562. 01/04/2024. UPI Ref:591733467569.,Shopping
Debit Rs.1204 from ICICI Bank a/c 4309 for Hotstar Disney on 22/02/2024. Ref 413523426650.,Entertainment
Yes Bank: Card purchase of INR 12305 at Uniqlo on 22-04-2026. A/c *5590. Ref 770829221332.,Shopping
Sent ₹795 From Union Bank A/C ****5743 To Spotify India On 27-04-2024 Ref 868684338334,Entertainment
Debit ₹1334 from Axis Bank a/c 8101 to RedBus on 18/04/2025. UPI Ref:802346803834.,Travel
Union Bank: INR 242 bill payment to Hathway on 11/10/2025. A/c 3992. Ref 859455262258.,Utilities
Sent INR 29439 From Karnataka Bank A/C 2026 To NIPPON MF On 12/07/2026 Ref 850696146308,Investment
Axis Bank: Rs.2203 bill payment to BSES Rajdhani on 06-10-25. A/c 2773. Ref 596566565038.,Utilities
Your a/c ****1350 debited for ₹1897 on 22-03-2025 trf to Jio Recharge. UPI:448433260272. -Kotak Bank,Utilities
