text,label
"Your BSNL mobile bill of ₹158,520 is due on 07-07-2026. Avoid late fees, pay now.",Bills
"Amazon India Refund: ₹35,813 will reflect in your account by 09-07-2026. Order #1MYRM4M5U77Q.",Shopping
Zomato: 40% off on orders above Rs.299. Use code SAVE40. Valid today only.,Promotion
"Baby shower for Amit! Date: 07-06-2025, Time: 21:31. Do join us for the celebration.",Personal
"Reliance Digital: Order #4QNIHMXRWHUE confirmed! Total: INR61,878. Expected delivery by 16/07/2026.",Shopping
"Fund transfer of INR18,497 from Federal Bank A/c XX268358 completed. Beneficiary: Divya. Ref: CTG08ZZKK4J1.",Transaction
"UPI DEBIT: INR115,596 sent to Amazon India via Google Pay on 23 Dec 2024. Balance: ₹158,929.",Transaction
"Your Federal Bank Credit Card was charged Rs.120,818 at Reliance Digital on 10 Jul 2024. Ref: METMHOPMPNBN.",Transaction
KFC Cashback: Rs.76 added to wallet. Total balance: Rs.499.,Food
Google Pay: Get Rs.173 cashback on 3 UPI transactions. Offer ends 25/06/2026.,Promotion
"Air India: Your flight I58055 on 30 May 2025 is confirmed. PNR: 1660928212. Fare: Rs.153,119.",Travel
"Uber: Your ride receipt for INR56,606 on 24 July 2024. Trip from Kolkata to Delhi.",Travel
"Fund transfer of INR144,047 from HDFC Bank A/c XX191731 completed. Beneficiary: Deepak. Ref: B1DINDLFDTTN.",Transaction
Sorry for the inconvenience! Domino's refund of Rs.990 for order #4HQ84IB00GEB initiated.,Food
Zomato: Rs.370 cashback credited to your PhonePe Wallet for order #PV51L4RMIM6D. Happy eating!,Food
"Dish TV: Recharge by 14-07-2026 to avoid service interruption. Pack: ₹75,613.",Bills
"IndiGo: Flight G87484 booking cancelled. Refund INR3,134 within 7 business days. Ref: R3DQU1BAXV6X.",Travel
Special weekend offer: Rs.22 off on Myntra orders. No minimum order. Valid this weekend.,Promotion
Enter OTP 191115 to complete KYC verification. Valid 15 mins. -Indian Bank,OTP
Offer: Use your HDFC Bank credit card at Amazon India and get 25% off. Valid 18 Jul 2026.,Promotion
"Dear Customer, your Tata Power bill of ₹180,529 is due on 05/07/2026. Pay via PhonePe for instant credit.",Bills
"Yaar Divya, long time no see. Plan bana rahe hain weekend ke liye. Aayega?",Personal
DMart: Exchange request for order #7YAM1FKACFF7 confirmed. New item arrives by 11 Jul 2026.,Shopping
"Federal Bank: Your credit card statement is ready. Total due: Rs.84,529. Due date: 25/06/2026.",Bills
"Dear Customer, 10773834 is your SBI Internet Banking OTP (valid 3 mins).",OTP
"Flipkart: Payment of Rs25,046 received for order #9GR41W5SP44N. Order is confirmed.",Shopping
Did you see the news? Call me. It's urgent.,Personal
"Your Zomato order #LU58SHTN1BOI was cancelled. Full refund of ₹146,362 within 3 days.",Food
Standup meeting at 12:48 PM. Please join on time. -Office,Personal
"BWSSB: Your electricity bill for A/c XX306241 is Rs156,292. Due date: 22-06-2026. Pay now.",Bills
Zomato Pro: Free delivery activated. Enjoy unlimited free deliveries this month!,Food
Flipkart: Big Billion Days order #XDATRV6TOB6O confirmed. Priority delivery by 01 Jul 2026.,Shopping
Good night. Sleep well. Talk tomorrow.,Personal
Invoice ready for DMart order #7GYAPNFJH12C. Download from My Orders section.,Shopping
Team outing on 09 October 2025. Venue: office. Please confirm attendance by 02-07-2026.,Personal
"IndiGo: Flight AI8122 booking cancelled. Refund ₹104,620 within 7 business days. Ref: ZKE4CDFTUNTS.",Travel
"Your EMI of INR156,720 has been auto-debited on 08/01/2024. Indian Bank. A/c XX629798.",Transaction
IndiGo: Baggage allowance for IX5896 is 15kg check-in + 7kg cabin. PNR: 3547439383.,Travel
DMart: Your OTP for order confirmation is 807264. Valid for 10 minutes.,OTP
"NEFT of ₹193,531 credited to A/c XX901456 on 31-Mar-2024. IDFC FIRST Bank. Ref: 7XTX42D13A3A.",Transaction
ICICI Bank: Rs.20557 debited from XX7781 to PVR Cinemas on 05-01-25. Ref 718671636967.,Transaction
A/c XX5193 debited Rs.1295 on 04-05-24 trf to Swiggy. UPI Ref:701937603321. -KarnatakaBank,Transaction
Independence Day Sale: 5% off at Amazon India. Valid for today only!,Promotion
715473 is your PhonePe UPI PIN verification OTP. Do not share with anyone.,OTP
"DMart coupon: 766254 – Get 7% off orders above Rs.159,707. Valid till 30-06-2026.",Shopping
"Interest of ₹157,375 credited to Union Bank A/c XX131206 for the period ending 28/12/2025. Bal: ₹295,798.",Transaction
"Reminder: EMI of ₹44,418 for yr HDFC Bank home loan is due on 17/07/2026.",Bills
Congrats Vikram on your promotion! Well deserved 🎉,Personal
Zomato: Your repeat order #U1PHPEBK3X9S is placed. Usual delivery time: 40 mins.,Food
Sent Rs.28970 From HDFC Bank A/C XX8479 To Zomato On 05-11-25 Ref 572266150378,Transaction
"OTP 284219 for password reset. Expires 15 mins. If not you, ignore.",OTP
"EMI of INR74,260 debited from Canara Bank A/c XX619246 on 16 Feb 2024. Ref: LUUPGNIFPVDE. Bal: INR29,855.",Transaction
"Refund of Rs.123,867 credited to Punjab National Bank A/c XX818101 from JioMart on 25 June 2025. Ref: B2PN4U6AVE7E.",Transaction
Your OTP for Umang portal is 4028. Expires in 3 mins.,OTP
"Bus booking on 25-Sep-2025: Bengaluru to Delhi, Departure 12:44. Ref: JUY6B2ESFSLI. Fare: Rs65,458.",Travel
"Bro, exam chal raha hai. Notes bhej de please. Urgent!",Personal
KFC: Order #0BOOBLZ431Q6 delivered. Share feedback and help us improve!,Food
Great Indian Sale LIVE on Amazon India! Up to 50% off. Shop now!,Promotion
Arrey Arjun! HBD yaar. Treat toh banta hai! When are you free?,Personal
"Sorry for the inconvenience! McDonald's refund of Rs1,058 for order #TCYCCJZSOE7H initiated.",Food
Your login OTP is 701854. Valid for 3 minutes. Do not share with anyone.,OTP
Happy bday Aditya! Party tonight? Let me know 😄,Personal
"BHIM: Rs168,325 transferred to rohan@axl. ICICI Bank A/c XX359549. Ref: HKARPKFZQFO5.",Transaction
"IMPS Credit: ₹158,169 received in ICICI Bank A/c XX703415 on 17 Dec 2024 11:00. Ref: CS44PHH62MYZ.",Transaction
Swiggy: Your order #89OR7H3NZGET is out for delivery. ETA: 50 mins. Track now.,Food
IRCTC: PNR 1230778453 status – RAC 17. Check 4 hrs before departure.,Travel
You're invited to Rohan's wedding on 26-Apr-2025 at Banquet Hall at 1:10 AM. Please join us!,Personal
End of Season Sale: Up to 50% off at JioMart. Valid till 25/06/2026.,Promotion
"Beta, reached home safely. Dinner ready. Come soon.",Personal
Your OTP for Umang portal is 664233. Expires in 3 mins.,OTP
Navratri Sale: Get 25% off at Amazon India. Offer ends 07-07-2026. Shop now!,Promotion
Team outing on 14/09/2024. Venue: library. Please confirm attendance by 11/07/2026.,Personal
Air India: Flight AI6805 delayed by 132 mins. New departure: 1:21 PM. Apologies for inconvenience.,Travel
IRCTC: Train 47720 on 18-07-2024 will depart from Platform 5 at Bengaluru. Earlier: Platform 16.,Travel
Standup meeting at 12:18 AM. Please join on time. -Office,Personal
Great news! Your Zomato order #FTC52HOU559R is on the way. Arriving in ~20 mins.,Food
Order on Swiggy & use code EAT34 for flat Rs.177 off. T&C apply.,Food
Your McDonald's order is confirmed! Estimated delivery: 25 minutes. Order #8AIHBCAARDQ3.,Food
Order groceries on Myntra and get 10% off + free delivery. Code: SAVE10.,Promotion
Mobikwik OTP: 129241 valid 10 mins. Do not share this code.,OTP
Govt service OTP: 3720. Valid for 10 mins. Do not share with anyone.,OTP
"Your Flipkart login OTP: 612860. Valid 3 mins. If not you, ignore.",OTP
Get instant car loan at 8.5% p.a. from Union Bank. Apply by 05-07-2026. T&C apply.,Promotion
Flipkart: Big Billion Days order #A5EOZ2OD6ONS confirmed. Priority delivery by 03-07-2026.,Shopping
"URGENT: BWSSB bill Rs.30,836 unpaid. Last date: 22/06/2026. Pay at bit.ly/bill or app.",Bills
"Amazon Pay Later: Shop now, pay later with 0% interest till 11 Jul 2026. T&C apply.",Promotion
"Your JioMart login OTP: 2258. Valid 15 mins. If not you, ignore.",OTP
"KFC: Rs142,468 refunded to Amazon Pay for cancelled order #VIR38BWBSBJE.",Food
"Tata Play: Your DTH subscription of INR20,519 is due on 17 Jul 2026. Recharge now.",Bills
DMart: Your order #ARABO5GRCC46 is out for delivery today. Be available!,Shopping
Rs.347 added to your Zomato wallet from cashback offer on order #ZVHJI98F7D3V.,Food
Swiggy Super: Free delivery + 30% off unlocked. Order now!,Food
"PNR 6670909043 CONFIRMED. Train 32299, 06 February 2025. Coach S2 Berth 30.",Travel
IRCTC: Your OTP for ticket booking is 60507170. Valid for 15 mins.,OTP
"Dear Customer, your BESCOM bill of INR123,994 is due on 26 Jun 2026. Pay via Google Pay for instant credit.",Bills
Indigo: Your check-in for flight I52073 on 06-01-2024 is complete. Seat: 23A.,Travel
"Flipkart: Payment of Rs116,483 received for order #GBXT6AQA58KL. Order is confirmed.",Shopping
Delivery verification code: 481040. Provide to delivery agent to collect your order.,OTP
Boarding reminder: Flight AI3709 departs at 3:53 PM from Pune. Please report 2 hrs early. -Ola,Travel
Swiggy Instamart: Grocery order #O1MA4URHNDPS out for delivery. Arriving in 10-15 mins.,Food
End of Season Sale: Up to 40% off at Amazon India. Valid till 02-07-2026.,Promotion
Ola ride cancelled. No cancellation charge. Ref: MQ111FAT6FMO.,Travel
Your UPI registration OTP via PhonePe is 67938338. Expires in 5 mins.,OTP
"Bro, exam chal raha hai. Notes bhej de please. Urgent!",Personal
Your OTP for Umang portal is 47711119. Expires in 3 mins.,OTP
Ola: Cab booking confirmed! Driver Sunita (55R8O6) is on the way. OTP: 1470.,Travel
McDonald's: Happy Meal order #BZ4K76URCQS2 confirmed. Pickup at store by 13:10.,Food
IRCTC OTP: 446396. Do not share this with anyone. Expires in 15 mins.,OTP
Your Domino's order #VHJ8Q3C23DGJ has been delivered on 13 Mar 2025 at 22:36. Bon appétit!,Food
Wishing you a very happy birthday Arjun. Hope this year is your best one yet!,Personal
"Your IDFC FIRST Bank Credit Card was charged Rs71,213 at Amazon India on 18-Jan-2024. Ref: VHLTMGRAEJPF.",Transaction
Order on McDonald's & use code EAT40 for flat Rs.157 off. T&C apply.,Food
Flipkart Delivery update: Order #AQZXGUGN2ENV is on the way. Expected: Today.,Shopping
Did you see the news? Call me. It's urgent.,Personal
"Uber: Trip started. Safe travels! Driver: Sunita. From: Hyderabad. Est. fare: Rs11,427.",Travel
"Flash Sale at Croma: 20% off for the next 2 hours! Hurry, limited stock!",Promotion
"Beta, reached home safely. Dinner ready. Come soon.",Personal
"Flipkart: Order #Q8I5WWBYCR6Q confirmed! Total: Rs95,691. Expected delivery by 05-07-2026.",Shopping
"Hi Sunita, quick reminder – client call at 8:31 PM today. Dial-in details on mail.",Personal
Aadhaar verification OTP: 4907. Expires in 15 mins. Keep confidential.,OTP
Domino's: Your order #7KNNWDQINPF5 is out for delivery. ETA: 30 mins. Track now.,Food
Invoice ready for DMart order #30S2D7HBG575. Download from My Orders section.,Shopping
Arrey Lakshmi! HBD yaar. Treat toh banta hai! When are you free?,Personal
"McDonald's Order Confirmed #YYABXJ7XOJM3. Total: Rs141,644. Track on app. Est. 40 mins.",Food
Prof Rohan cancelled tomorrow's Chemistry class. Free period at 6:41 PM.,Personal
Airtel: Recharge with Rs.416 and get 40% extra data. Valid till 02 Jul 2026.,Promotion
Uber Intercity: Trip Ahmedabad to Jaipur on 22 Sep 2024. Driver details will be shared 30 mins prior.,Travel
"IDFC FIRST Bank: INR42,992 credited to A/c XX463751. Txn ID: BFW7JN23648N. Bal: ₹371,148.",Transaction
OTP for ICICI Bank transaction: 35500014. Expires in 30 minutes. Do NOT share.,OTP
Swiggy Super: Free delivery + 23% off unlocked. Order now!,Food
"TNEB Monthly Bill: Rs132,184. Units consumed: 496. Due: 07/07/2026.",Bills
"Canara Bank: Credit card bill of Rs165,506 due by 13-07-2026. Pay to avoid interest charges.",Bills
Air India: Flight 6E3686 delayed by 134 mins. New departure: 17:54. Apologies for inconvenience.,Travel
"Reminder: EMI of INR102,457 for your Union Bank home loan is due on 10 Jul 2026.",Bills
Use 989283 to sign in to your account. Expires in 5 mins. Do not share.,OTP
Your Federal Bank card is eligible for 20% discount at Reliance Digital. Offer valid till 11-07-2026.,Promotion
Grab 5% off on your first order at Myntra. Use code FIRST5. Valid till 29-06-2026.,Promotion
"Gas bill ₹108,048 due by 22-06-2026. Pay now to avoid interruption. -Mahanagar Gas",Bills
"Your monthly water charge Rs131,885 is due. Consumer A/c: XX759971. Due: 10-07-2026. -BWSSB",Bills
KFC: Order #7SJ9029NQNW8 delivered. Share feedback and help us improve!,Food
End of Season Sale: Up to 25% off at DMart. Valid till 04-07-2026.,Promotion
HDFC Bank: Activate your credit card today and get Rs.365 joining bonus. T&C apply.,Promotion
"KFC: Refund of ₹192,791 for order #R8MK9QMVR8VA processed. Credit in 2-3 business days.",Food
"Rapido: Ride confirmed. Driver en route. Ref: 3E1BBGTM8YPE. Estimated fare: ₹123,010.",Travel
"Your IMPS transfer of Rs.126,355 is successful. Indian Bank Ref: YIL8SA3IDY3C. Bal: Rs.249,952.",Transaction
Your ICICI Bank card is eligible for 30% discount at Myntra. Offer valid till 11-07-2026.,Promotion
HDFC SmartBuy: Extra 50% off on flights & hotels. Valid till 28-06-2026.,Promotion
Use OTP 437726 to complete your IRCTC booking. Valid 15 mins. -IRCTC,OTP
IDFC FIRST Bank Credit Card: Earn 246 cashback on DMart spends above Rs.2000. Valid till 01/07/2026.,Promotion
Swiggy Instamart: Grocery order #UPU5YO8NM7L0 out for delivery. Arriving in 10-15 mins.,Food
"Amit, khaana khaya? Office se kab aaoge?",Personal
Cordially inviting you to my daughter's Seemantham on 07 Feb 2025. Your presence would honour us.,Personal
Swiggy Super: Free delivery + 16% off unlocked. Order now!,Food
"Reliance Digital: Your subscription renewed for ₹152,780. Next renewal: 12/07/2026.",Shopping
JioMart: Rs.387 cashback on first grocery order above Rs.500. T&C apply.,Promotion
Order groceries on JioMart and get 15% off + free delivery. Code: SAVE15.,Promotion
Swiggy: Your repeat order #PMKESN5PG3GN is placed. Usual delivery time: 50 mins.,Food
A/c XX8749 debited Rs.15975 on 04-11-25 trf to DMart. UPI Ref:550144771997. -SBI,Transaction
Union Bank: Rs.5204 debited from XX7484 to Rapido on 11-03-24. Ref 443041290279.,Transaction
"Electricity bill due: INR90,447 for consumer XX101838. Pay by 28-06-2026 to avoid disconnection. -BESCOM",Bills
"EMI of Rs111,781 debited from Canara Bank A/c XX291720 on 23/09/2024. Ref: W446T5BC1U0Z. Bal: ₹77,911.",Transaction
Indane Gas: Book your cylinder at Rs.869. Call 84934 or use app.,Bills
Bank of Baroda: Activate your credit card today and get Rs.90 joining bonus. T&C apply.,Promotion
Swiggy Super: Free delivery + 18% off unlocked. Order now!,Food
Your order #4XYKD7SIZQLH from Myntra has been delivered. Rate your experience.,Shopping
"Domino's: ₹158,247 refunded to PhonePe Wallet for cancelled order #9QPKDX20QB6M.",Food
Call me when free. Important news to share. -Mom,Personal
"RedBus: Booking NNOBE88OPTA3 cancelled. Refund of Rs5,222 initiated. Credit in 5-7 days.",Travel
Two-wheeler insurance renewal reminder. Insure now at just Rs.890. -SBI,Promotion
Domino's: Order #21BCNPXCFIZS delivered. Share feedback and help us improve!,Food
Exclusive deal for you: 20% off at DMart. Use code DEAL20. Valid till 13-07-2026.,Promotion
Pizza Hut Cashback: Rs.55 added to wallet. Total balance: Rs.383.,Food
"Swiggy: INR138,468 refunded to Amazon Pay for cancelled order #WDD5W28PF8N3.",Food
Zomato: Order #GASDALGJ51DF from Paradise confirmed. ETA 45 mins.,Food
"Interest of INR197,450 credited to IDFC FIRST Bank A/c XX208824 for the period ending 04-May-2024. Bal: INR378,416.",Transaction
Diwali Offer! Get 5% off on all products at Croma. Shop now: bit.ly/diwali70,Promotion
"Pre-approved personal loan up to Rs74,866 at low rates from Punjab National Bank. Apply now. T&C apply.",Promotion
"Meena, khaana khaya? Office se kab aaoge?",Personal
BHIM: Get Rs.359 cashback on 3 UPI transactions. Offer ends 02/07/2026.,Promotion
"Vi Postpaid Bill: ₹121,570 due by 28-06-2026. Pay via Google Pay for instant credit.",Bills
"Deepak, please submit your timesheet by 2:55 PM today. -HR",Personal
Indigo: Your check-in for flight 6E2946 on 20-01-2024 is complete. Seat: 14C.,Travel
Enter OTP 514114 to complete KYC verification. Valid 30 mins. -Bank of Baroda,OTP
Your Uber ride is confirmed. Driver Aditya in Dzire arriving in 12 mins.,Travel
"Your broadband bill of ₹88,029 is due on 07/07/2026. Pay now to avoid service disruption. -Jio Fiber",Bills
Limited time: Buy 2 Get 1 Free at Flipkart. Offer valid till 03-07-2026. T&C apply.,Promotion
"NEFT Ref AXHCYEP5ZPLY: Rs.61,495 debited from Axis Bank A/c XX707194 on 24 June 2025. Expected credit by EOD.",Transaction
Order #ZZ9CHU7X0TUK from Domino's is taking a bit longer. Delivery in 50 mins. Sorry!,Food
IRCTC: PNR 6013401665 status – RAC 19. Check 4 hrs before departure.,Travel
"Airtel: Monthly bill Rs84,576 generated. Due: 30/06/2026. View bill at airtel.in/myairtel.",Bills
BSNL: Recharge with Rs.434 and get 20% extra data. Valid till 07-07-2026.,Promotion
Airtel Offer: Unlimited calls + 1.5GB/day for 28 days at Rs.239. Recharge via Airtel Thanks.,Promotion
Use 486587 to verify your DMart account. Do not share this OTP.,OTP
Platform change: Train 59440 to Hyderabad now departs from Pf.1 at 17:29. -Ahmedabad Stn,Travel
KFC Order #RRQO5SY0N53P: Ready for delivery. Arriving in 50 mins. Enjoy!,Food
"Divya, khaana khaya? Office se kab aaoge?",Personal
Team outing on 06 May 2024. Venue: office. Please confirm attendance by 01 Jul 2026.,Personal
"NEFT transfer QY886LJXE6L2: INR121,474 sent successfully from Punjab National Bank. Bal: INR59,700.",Transaction
IndiGo: Flight SG2340 on 17-10-2025 is ON TIME. Gate: C3. Departs at 11:29 PM.,Travel
KFC Order #Q64HIU58QOZ5: Ready for delivery. Arriving in 35 mins. Enjoy!,Food
Myntra: Item in your wishlist is now on sale! 26% off. Shop before stock runs out.,Shopping
"Airtel Xstream: Internet bill ₹129,901 due 10-07-2026. AutoPay not set up. Pay now.",Bills
"Your RedBus ticket #HX6LK1GUYQ8X for Ahmedabad to Kolkata on 02-Mar-2024 is confirmed. Fare: Rs.183,996.",Travel
Flight 6E8345 from Delhi to Mumbai on 13 January 2025 confirmed. Booking Ref: JPAGV8ZHYB8H.,Travel
OTP for HDFC Bank transaction: 11311251. Expires in 3 minutes. Do NOT share.,OTP
JioMart: Your OTP for order confirmation is 888114. Valid for 5 minutes.,OTP
Sent Rs.30394 From Axis Bank A/C XX1944 To Flipkart On 17-03-25 Ref 553386995357,Transaction
Airtel Prepaid: Get Rs.481 cashback on recharge via Paytm. Offer ends 24/06/2026.,Promotion
"Sorry for the inconvenience! KFC refund of Rs.154,764 for order #ZQD22DA0MZHP initiated.",Food
Swiggy Cashback: Rs.331 added to wallet. Total balance: Rs.344.,Food
End of Season Sale: Up to 50% off at Amazon India. Valid till 24 Jun 2026.,Promotion
"Electricity bill due: Rs23,128 for consumer XX444389. Pay by 26/06/2026 to avoid disconnection. -Adani Electricity",Bills
"HDFC Bank: Your credit card statement is ready. Total due: Rs199,295. Due date: 21 Jun 2026.",Bills
"Axis Bank Alert: Available balance in A/c XX344554 is Rs.104,648 as of 06-Nov-2025.",Transaction
Eid Special: Flat 40% off on Croma. Grab deals before 23 Jun 2026!,Promotion
OTP for login: 422411. This code expires in 10 minutes. Keep it secret.,OTP
IRCTC: Your OTP for ticket booking is 868415. Valid for 15 mins.,OTP
Special weekend offer: Rs.496 off on Myntra orders. No minimum order. Valid this weekend.,Promotion
Your order #3SO0OO8K2D38 at JioMart is confirmed. We'll notify you when it ships.,Shopping
"IDFC FIRST Bank: Your credit card statement is ready. Total due: Rs.109,588. Due date: 12-07-2026.",Bills
"Your account XX841379 has been credited with Rs.100,799 on 04/08/2025. SBI.",Transaction
Swiggy: Order #PXSJZYA0U3LT delivered! Hope you enjoyed your meal. Rate us now.,Food
Your Aadhaar OTP is 449116. Valid for 15 mins. Do not share.,OTP
Happy bday Sunita! Party tonight? Let me know 😄,Personal
"Water bill alert: ₹125,275 due by 25 Jun 2026. Pay via Google Pay or nearest kiosk. -BWSSB",Bills
"Your Zomato order #BZAXCLWIHRQA was cancelled. Full refund of INR96,307 within 3 days.",Food
IRCTC: PNR 1737448802 status – RAC 18. Check 4 hrs before departure.,Travel
Reached office. Will call after lunch. -Regards Pooja,Personal
"HDFC Bank: Total outstanding on your credit card is Rs196,031. Pay by 23 Jun 2026.",Bills
"Your Indian Bank account XX132085 is debited by Rs182,037 on 09/08/2025 11:11 AM. Txn Ref: MN9ZTDY61AA0.",Transaction
Uber Intercity: Trip Jaipur to Delhi on 04-Apr-2025. Driver details will be shared 30 mins prior.,Travel
Your HDFC Bank card is eligible for 5% discount at Croma. Offer valid till 16 Jul 2026.,Promotion
"Hey, are you free Saturday? We're planning a trip to Coorg!",Personal
"Pay Federal Bank credit card bill Rs131,899 by 22-06-2026. Late payment charges apply after due date.",Bills
Union Bank: Rs.7459 debited from XX3171 to Zomato on 06-02-25. Ref 897558976598.,Transaction
"NEFT of ₹123,397 credited to A/c XX626488 on 28-Oct-2024. Canara Bank. Ref: B76AV3S2SUMH.",Transaction
McDonald's: Tell us how your order #OPY89AEGFN80 was. Rate & review to win rewards.,Food
OTP 881314 to confirm your Myntra order. Expires in 15 mins.,OTP
"Yaar Ananya, long time no see. Plan bana rahe hain weekend ke liye. Aayega?",Personal
Running 10 mins late. Please wait. Almost there.,Personal
Exam timetable released. Check college portal. Finals from 20/08/2025.,Personal
"Your RedBus ticket #P6SXOEY19QV3 for Mumbai to Delhi on 29-Sep-2024 is confirmed. Fare: Rs.58,891.",Travel
Wishing you a very happy birthday Kavya. Hope this year is your best one yet!,Personal
"Balance Update: Your Bank of Baroda A/c XX176661 has ₹88,278 available. Date: 03/05/2025.",Transaction
Surprise! Swiggy is giving you free dessert on order #PZAQ6IMSHOK2. Check cart!,Food
Zomato: Your order #U4N63640NS4U is out for delivery. ETA: 20 mins. Track now.,Food
"Water bill alert: Rs.80,794 due by 25/06/2026. Pay via Google Pay or nearest kiosk. -BWSSB",Bills
Use OTP 46302372 to complete your IDFC FIRST Bank transaction. Valid 30 mins. -IDFC FIRST Bank,OTP
"Adani Electricity: Your electricity bill for A/c XX171060 is Rs.21,080. Due date: 03-07-2026. Pay now.",Bills
Your Uber ride is confirmed. Driver Pooja in Swift arriving in 8 mins.,Travel
"Minimum payment of ₹35,001 due on ICICI Bank card ending 6699 by 26/06/2026.",Bills
"BHIM: INR41,296 transferred to priya@upi. Indian Bank A/c XX442927. Ref: HMLFZKICWMPE.",Transaction
Your order #UVPSQ0LQAZ0U from Amazon India has been delivered. Rate your experience.,Shopping
Pizza Hut: Order #ZLUKXQKZ0U95 delivered. Share feedback and help us improve!,Food
"Airtel: Monthly bill Rs.161,376 generated. Due: 29 Jun 2026. View bill at airtel.in/myairtel.",Bills
Jio Special: 2GB/day for 56 days at Rs.299. Recharge now!,Promotion
Flight I52212 from Ahmedabad to Kochi on 13 Jul 2024 confirmed. Booking Ref: Q2AG9M5EK78U.,Travel
Hope you're doing well. It's been a while. Let's catch up soon!,Personal
"Interest of INR125,579 credited to ICICI Bank A/c XX515922 for the period ending 17/11/2024. Bal: INR14,211.",Transaction
"URGENT: Tata Power bill Rs91,867 unpaid. Last date: 23 Jun 2026. Pay at bit.ly/bill or app.",Bills
Your Domino's order #RUE01IR44A2I has been delivered on 30/07/2025 at 11:35 AM. Bon appétit!,Food
"Axis Bank: Your loan EMI of Rs.49,450 is due on 27-06-2026. Auto-debit will occur on due date.",Bills
Myntra: Your outfit for order #OOCOL1UFQRDI is packed & ready to ship!,Shopping
Your a/c XX5106 debited for Rs.40740.00 on 04-11-26 trf to Ola Cabs. UPI:931839664317.For dispute SMS BLOCK 3240 to 9674576271 -ICICI Bank,Transaction
"EMI deduction: INR89,169 from A/c XX299192. Next EMI due: 27-06-2026. Indian Bank.",Transaction
Eid Special: Flat 10% off on Reliance Digital. Grab deals before 30-06-2026!,Promotion
"Air India: Your flight G89465 on 15 December 2024 is confirmed. PNR: 7887262178. Fare: Rs24,401.",Travel
"Airtel DTH: Auto-renewal of ₹126,151 on 09 Jul 2026. Ensure sufficient balance in linked account.",Bills
"Reminder: EMI of ₹48,932 for your HDFC Bank home loan is due on 11 Jul 2026.",Bills
Invoice ready for JioMart order #ZLKTP5THR6QV. Download from My Orders section.,Shopping
"RedBus: Booking F7HQO0O0N3I0 cancelled. Refund of Rs116,098 initiated. Credit in 5-7 days.",Travel
Flipkart: Item in your wishlist is now on sale! 13% off. Shop before stock runs out.,Shopping
Mobikwik OTP: 175185 valid 3 mins. Do not share this code.,OTP
"Hey, are you free Saturday? We're planning a trip to Manali!",Personal
Minimum payment of Rs555 due on Bank of Baroda card ending 1088 by 29 Jun 2026.,Bills
Amazon Pay OTP 508738 for checkout. Expires 30 mins. Do not share.,OTP
"Your monthly water charge Rs.50,073 is due. Consumer A/c: XX541371. Due: 24 Jun 2026. -BWSSB",Bills
Enter OTP 738809 to complete KYC verification. Valid 30 mins. -Bank of Baroda,OTP
"RedBus: Booking 37LTCGA0LXRD cancelled. Refund of INR87,448 initiated. Credit in 5-7 days.",Travel
Reminder: Performance review calls starting 19/05/2024. Check your calendar.,Personal
Indane Gas: Book your cylinder at Rs.854. Call 23851 or use app.,Bills
"RTGS transfer of ₹102,244 completed. Ref: DTS1FB2VI109. HDFC Bank A/c XX781605. Date: 09-May-2024.",Transaction
Your a/c XX1975 debited for Rs.21256.00 on 04-09-25 trf to Zomato. UPI:259007905140.For dispute SMS BLOCK 3320 to 9831469703 -Kotak Bank,Transaction
Your order #XRQUEAZ9R4KV at JioMart is confirmed. We'll notify you when it ships.,Shopping
"Reliance Digital: Rs50,458 refund for order #GUBH39QM19I9 initiated on 25 Aug 2025. Check bank in 5 days.",Shopping
"IRCTC: Booking confirmed for Ravi. PNR 6639803045, Train 38134, Date 09/09/2024, Coach 2A.",Travel
"Pizza Hut: Refund of Rs169,936 for order #TGE55WPV9GOH processed. Credit in 2-3 business days.",Food
Delivery verification code: 999948. Provide to delivery agent to collect your order.,OTP
"Kavya, please submit your timesheet by 10:12 today. -HR",Personal
DMart Online: 5% off on grocery orders above Rs.999. Valid till 12/07/2026.,Promotion
Secure your future with Federal Bank term insurance. Cover up to 1 Crore at low premium.,Promotion
"HDFC Bank: Total outstanding on your credit card is Rs.86,519. Pay by 02 Jul 2026.",Bills
Indane Gas: Book your cylinder at Rs.960. Call 83708 or use app.,Bills
PhonePe: Get Rs.241 cashback on 3 UPI transactions. Offer ends 04/07/2026.,Promotion
IRCTC: Your OTP for ticket booking is 527948. Valid for 15 mins.,OTP
KarnatakaBank: Rs.48188 debited from XX6280 to Jio Fiber on 08-11-26. Ref 377470837308.,Transaction
Delivery verification code: 58354708. Provide to delivery agent to collect your order.,OTP
"Transaction of ₹127,732 from Kotak Mahindra Bank A/c XX137121 on 22-07-2024 has FAILED. Ref: QV1F2OF66JOZ. Please retry.",Transaction
"Domino's Order Confirmed #O3Z3W9IEER6R. Total: Rs.106,959. Track on app. Est. 35 mins.",Food
College fest planning meeting at 18:19 today. All volunteers please attend.,Personal
Swiggy One: You saved Rs.337 this month. Keep ordering!,Food
Axis Bank: Rs.149439 interest credited to Savings A/c XX774164 on 02/10/2025.,Transaction
"HDFC Bank: Total outstanding on your credit card is INR157,077. Pay by 29 Jun 2026.",Bills
"Yaar Arjun, long time no see. Plan bana rahe hain weekend ke liye. Aayega?",Personal
"IRCTC: PNR 2625707788 cancelled. Refund of Rs.71,436 will be credited in 3-5 working days.",Travel
