text,label
"Your BigBasket order of Rs.8,582 has been shipped. Track: VHVK3VSNMX",Shopping
Your order #UY52MSWBZS at Lenskart is confirmed. We'll notify you when it ships.,Shopping
"Rs.11,142 credited to your A/c XX3293 on 07/01/2026 by SBI. Avl Bal: Rs.240,859",Transaction
Myntra: Your order #N7CDXB82C2 is out for delivery today. Be available!,Shopping
Yatra: Reminder - your trip to Goa is on 05/11/2024. Check-in opens soon.,Travel
"Don't forget the birthday party on 25-03-2025 at 10:00, Sneha.",Personal
"Rs.8,058 debited from A/c XX9999 at IDFC First Bank on 12-03-2025. Avl Bal: Rs.9,665. Ref No. 4GMA4IXQWO",Transaction
"UPI txn of Rs.2,605 to Priya@okicici successful. Ref IJQN6C4W713Q",Transaction
"Reminder: Your credit card payment of Rs.3,807 is due on 13-02-2025. A/c XX9150",Bills
Swiggy: Flat 50% OFF on your next order! Use code SAVE73. Valid till 02/02/2024.,Promotion
Can we reschedule the college reunion to 25/10/2024? Something came up.,Personal
"Your Snapdeal order of Rs.14,732 has been shipped. Track: EKFE3YFHRF",Shopping
"Hey Karan, are we still meeting at your place at 9 pm today? Let me know!",Personal
Your order #7I73AMCRN4 at Amazon is confirmed. We'll notify you when it ships.,Shopping
"Rs.14,214 debited from A/c XX4423 at IndusInd Bank on 23-04-2026. Avl Bal: Rs.217,693. Ref No. SV5E033DZQ",Transaction
Vistara: Reminder - your trip to Delhi is on 06-05-2024. Check-in opens soon.,Travel
"Hey Anjali, are we still meeting at the gym at 6 am today? Let me know!",Personal
"Your monthly broadband charge Rs9,386 is due. Consumer A/c: XX3273. Due: 31-07-2025. -BESCOM",Bills
Faasos: Your order #WWPAOJUD has been placed and will arrive in 39 mins!,Food
MakeMyTrip: Reminder - your trip to Bangalore is on 06/08/2025. Check-in opens soon.,Travel
Amazon: Flat 60% OFF on your next order! Use code SAVE44. Valid till 14/08/2025.,Promotion
"Your Myntra order of Rs.13,614 has been shipped. Track: 7PY0TDVUW5",Shopping
"Hey Rohan, are we still meeting at the airport at 9 pm today? Let me know!",Personal
Last chance! 30% cashback on Ajio with Paytm. Offer ends 28-04-2024.,Promotion
"868272 is your one-time password for card transaction of Rs.12,272 at Amazon.",OTP
"Suresh, running 25 mins late for the interview, sorry!",Personal
"Suresh: Reminder, the plumber called, please call back when free.",Personal
Can we reschedule the birthday party to 11/09/2025? Something came up.,Personal
314231 is the OTP to verify your mobile number for Zomato account. Valid till 15 mins.,OTP
"Withdrawal of Rs.19,493 at ATM LBM2QS on 25/04/2025 from A/c XX6431. Avl Bal Rs.110,866",Transaction
"Your OTP for transaction of Rs.19,923 is 311580. Valid for 10 min. Do not share this OTP.",OTP
Ajio: Your order #GNCQ10Q4ML is out for delivery today. Be available!,Shopping
"Your Tata Cliq order of Rs.9,366 has been shipped. Track: WZB1H9TX3N",Shopping
Reliance Digital: Your order #IQA1Q0GN1W is out for delivery today. Be available!,Shopping
"073754 is your one-time password for card transaction of Rs.13,900 at Meesho.",OTP
Lenskart: Your order #9YJQHI2ZCE is out for delivery today. Be available!,Shopping
Your Cafe Coffee Day order of Rs.385 has been confirmed. ETA 21 mins.,Food
"Happy Birthday Vikram! Hope you have a wonderful day ahead, see you at the gym",Personal
610172 is the OTP to verify your mobile number for Ola account. Valid till 5 mins.,OTP
"Your Croma order of Rs.14,787 has been shipped. Track: IKPEG10XX0",Shopping
BookMyShow: Flat 30% OFF on your next order! Use code SAVE91. Valid till 03/04/2024.,Promotion
"UPI txn of Rs.2,898 to Vikram@ybl successful. Ref QQNVCEQFGAS0",Transaction
Ajio: Order #FRRCBCXFVL delivered successfully. Thank you for shopping with us!,Shopping
"Nykaa: Your Rs.183 cashback is waiting. Use it before 18/12/2024, or it expires!",Promotion
IRCTC: Your booking PNR 0OSP9X for 11-06-2024 is confirmed. Have a safe journey!,Travel
"EMI of Rs.42,022 debited from IDFC First Bank A/c XX5747 on 08/11/2025. Ref: 34876KE1Q5M. Bal: Rs.135,017",Transaction
Nykaa: Flat 10% OFF on your next order! Use code SAVE22. Valid till 17-03-2026.,Promotion
021841 is your OTP for login to HDFC Bank. Valid for 15 mins. Do not share with anyone.,OTP
Order #RZRW19SG from Swiggy delivered! Enjoy your meal. Rate your experience.,Food
Ajio: Flat 60% OFF on your next order! Use code SAVE12. Valid till 05/06/2026.,Promotion
254520 is the OTP to verify your mobile number for Ola account. Valid till 10 mins.,OTP
Dominos: Your order #8P5PM1N3 has been placed and will arrive in 33 mins!,Food
721156 is the OTP to verify your mobile number for Zomato account. Valid till 15 mins.,OTP
"Your monthly water charge Rs8,296 is due. Consumer A/c: XX1230. Due: 30/03/2026. -MTNL",Bills
"Withdrawal of Rs.17,935 at ATM ZZ2P6E on 14/05/2024 from A/c XX8856. Avl Bal Rs.91,781",Transaction
IRCTC: Reminder - your trip to Goa is on 23-05-2025. Check-in opens soon.,Travel
Last chance! 20% cashback on Flipkart with Amazon Pay. Offer ends 17/04/2025.,Promotion
"Your OTP for transaction of Rs.32,930 is 181389. Valid for 10 min. Do not share this OTP.",OTP
"Your Swiggy order of Rs.1,353 has been confirmed. ETA 32 mins.",Food
Your Zomato order of Rs.403 has been confirmed. ETA 44 mins.,Food
"Rs.19,209 debited from A/c XX5925 at Bank of Baroda on 24-05-2025. Avl Bal: Rs.68,332. Ref No. UOC29SQAIL",Transaction
Zomato: Your order #408LN272 has been placed and will arrive in 42 mins!,Food
"Reminder: Your postpaid payment of Rs.11,841 is due on 18-03-2025. A/c XX9903",Bills
"Your MTNL bill Rs.1,006 has been paid successfully on 01-11-2024. Ref K0ONYU7GZY",Bills
Ola: Your driver Karan is 9 mins away. OTP 7982,Travel
"EMI of Rs.32,407 debited from IDFC First Bank A/c XX7566 on 01/07/2025. Ref: 7YT2M6TWD1X. Bal: Rs.93,563",Transaction
"Congrats on the movie night, Kavya! So happy for you.",Personal
"Your monthly water charge Rs8,810 is due. Consumer A/c: XX9601. Due: 12-09-2025. -BESCOM",Bills
Sent Rs.810 From Karnataka Bank A/C XX8431 To BMTC On 17/12/2024 Ref 35915I6WTI3T,Travel
"Rs.42,107 debited from A/c XX3855 at Federal Bank on 04/07/2024. Avl Bal: Rs.31,103. Ref No. 2F0J3OKEKS",Transaction
"Payment of Rs.4,945 to Ajio successful via BHIM UPI. Ref C4LFSI0LJ7.",Transaction
"Amazon: Your Rs.456 cashback is waiting. Use it before 19/03/2026, or it expires!",Promotion
Flipkart: Your order #CLG1OOCOL1 is out for delivery today. Be available!,Shopping
BMTC: Your booking PNR VLJZ29 for 31-07-2025 is confirmed. Have a safe journey!,Travel
"Rs.28,294 debited from A/c XX8353 at Yes Bank on 22/07/2025. Avl Bal: Rs.27,577. Ref No. AMDVLNKND6",Transaction
Order #97SELEDK from Dominos delivered! Enjoy your meal. Rate your experience.,Food
"Overdue Notice: Rs.7,211 pending on your electricity A/c XX9130. Pay by 17/06/2024 to avoid disconnection.",Bills
"Your BWSSB bill Rs.7,372 has been paid successfully on 29/11/2025. Ref 58PDD8TAIA",Bills
"Withdrawal of Rs.8,251 at ATM A7QNAA on 17/02/2024 from A/c XX7395. Avl Bal Rs.199,669",Transaction
Can we reschedule the movie night to 09/09/2024? Something came up.,Personal
"Rs.26,246 credited to your A/c XX8540 on 26/08/2024 by Bank of Baroda. Avl Bal: Rs.206,747",Transaction
"Rs.38,556 credited to your A/c XX9197 on 03-01-2024 by Axis Bank. Avl Bal: Rs.62,490",Transaction
Order #RE6HDE8O from KFC delivered! Enjoy your meal. Rate your experience.,Food
"Sent Rs.1,767 From Yes Bank A/C XX7031 To IRCTC On 07/01/2025 Ref B33CP7XUB4W9",Travel
"Overdue Notice: Rs.8,398 pending on your water A/c XX4494. Pay by 12-08-2024 to avoid disconnection.",Bills
"Your Airtel bill Rs.3,207 has been paid successfully on 16/11/2025. Ref 9QRKD0LKD9",Bills
"Anjali: Reminder, the landlord called, please call back when free.",Personal
Your KFC order #MWYM23UJ is out for delivery. Track live status in the app.,Food
Your Starbucks order #MQNVMJB7 is out for delivery. Track live status in the app.,Food
"Your monthly gas charge Rs8,580 is due. Consumer A/c: XX8602. Due: 26/09/2024. -Adani Electricity",Bills
Tata Cliq: Your order #ADKXXF21QR is out for delivery today. Be available!,Shopping
Nykaa: Flat 30% OFF on your next order! Use code SAVE34. Valid till 18-02-2026.,Promotion
Last chance! 30% cashback on BookMyShow with PhonePe. Offer ends 31-01-2026.,Promotion
"Rahul, running 21 mins late for the exam, sorry!",Personal
Yatra: Reminder - your trip to Chennai is on 30-05-2026. Check-in opens soon.,Travel
"EMI of Rs.7,088 debited from Kotak Bank A/c XX3414 on 09/06/2024. Ref: 9ZWQF78OSLQ. Bal: Rs.12,809",Transaction
"Sent Rs.6,498 From IndusInd Bank A/C XX2142 To Barbeque Nation On 16-04-2024 Ref 44WL8MDZFWQV",Transaction
041345 is your OTP for login to Canara Bank. Valid for 5 mins. Do not share with anyone.,OTP
"BookMyShow: Your Rs.259 cashback is waiting. Use it before 21/12/2024, or it expires!",Promotion
"BookMyShow: Your Rs.198 cashback is waiting. Use it before 20-02-2025, or it expires!",Promotion
Uber: Your driver Manoj is 10 mins away. OTP 9825,Travel
"Withdrawal of Rs.15,134 at ATM RZKDU6 on 04-06-2024 from A/c XX2940. Avl Bal Rs.140,040",Transaction
"Your monthly electricity charge Rs8,962 is due. Consumer A/c: XX8223. Due: 26/05/2026. -ACT Fibernet",Bills
"BESCOM: Your bill of Rs.9,739 for A/c XX1027 is generated. Due date 05/12/2025. Pay now to avoid late fee.",Bills
Starbucks: Your order #V7K3D5OT has been placed and will arrive in 35 mins!,Food
"Manoj is calling you regarding the exam, call back soon.",Personal
Uber: Your driver Manoj is 9 mins away. OTP 6315,Travel
"Sent Rs.1,993 From Bank of Baroda A/C XX4547 To Goibibo On 05-08-2025 Ref 6X6LT02ZQYF7",Travel
Your bus ticket booked via Goibibo. Booking ID C6SM52OI. Departure: 09-03-2024,Travel
"Hey Amit, are we still meeting at the metro station at 6 am today? Let me know!",Personal
"Don't forget the interview on 20/04/2025 at 9:00, Amit.",Personal
"Tata Power: Your bill of Rs.5,992 for A/c XX9607 is generated. Due date 17/10/2025. Pay now to avoid late fee.",Bills
Your order #G63BYVGZKY at Meesho is confirmed. We'll notify you when it ships.,Shopping
"Sent Rs.3,481 From Union Bank A/C XX1881 To Flipkart On 12-03-2025 Ref Z6WYQMLH13C7",Transaction
"Your Vodafone Idea bill Rs.3,620 has been paid successfully on 14/12/2024. Ref LVX4OX3KXR",Bills
Your train ticket booked via IndiGo. Booking ID RZYJA9BD. Departure: 08-11-2024,Travel
Lenskart: Order #TFI5CKDQBU delivered successfully. Thank you for shopping with us!,Shopping
Your order #FD8TUFLA86 at Myntra is confirmed. We'll notify you when it ships.,Shopping
Barbeque Nation: Your order #QNEGJ5QC has been placed and will arrive in 38 mins!,Food
Your Cafe Coffee Day order of Rs.806 has been confirmed. ETA 31 mins.,Food
Zomato: Flat 20% OFF on your next order! Use code SAVE49. Valid till 23-11-2024.,Promotion
"Withdrawal of Rs.19,241 at ATM D61098 on 07/03/2024 from A/c XX7310. Avl Bal Rs.50,065",Transaction
Swiggy: Your order #P02XGBEA has been placed and will arrive in 24 mins!,Food
"Croma: Refund of Rs.4,605 for order #7JLR38OBCG has been initiated.",Shopping
Your Cafe Coffee Day order #4C6TD37V is out for delivery. Track live status in the app.,Food
Can we reschedule the team meeting to 17-04-2026? Something came up.,Personal
Ajio: Flat 10% OFF on your next order! Use code SAVE31. Valid till 12-10-2025.,Promotion
Can we reschedule the wedding to 05/06/2024? Something came up.,Personal
Behrouz Biryani: Your table for 4 at 12-06-2024 8:00 PM is confirmed.,Food
"Nykaa: Your Rs.222 cashback is waiting. Use it before 17/02/2024, or it expires!",Promotion
Zomato: Flat 40% OFF on your next order! Use code SAVE46. Valid till 11-02-2024.,Promotion
"Withdrawal of Rs.19,469 at ATM QBUBU3 on 21-06-2024 from A/c XX1550. Avl Bal Rs.41,835",Transaction
255036 is the OTP to verify your mobile number for Uber account. Valid till 14 mins.,OTP
Can we reschedule the exam to 04-06-2025? Something came up.,Personal
"Hey Rahul, are we still meeting at the mall at 8 pm today? Let me know!",Personal
Ola: Your booking PNR 6II5WU for 19-05-2024 is confirmed. Have a safe journey!,Travel
"BigBasket: Refund of Rs.3,100 for order #1N7G4Z6Z6J has been initiated.",Shopping
Last chance! 30% cashback on BookMyShow with BHIM UPI. Offer ends 16/05/2025.,Promotion
"Your Amazon order of Rs.17,622 has been shipped. Track: 48AYVVZNC3",Shopping
292156 is your OTP for login to IndusInd Bank. Valid for 10 mins. Do not share with anyone.,OTP
"EMI of Rs.37,149 debited from Canara Bank A/c XX6582 on 02/05/2024. Ref: B4LL3K4BK8E. Bal: Rs.68,206",Transaction
"Rs.26,682 credited to your A/c XX4985 on 06/04/2024 by Axis Bank. Avl Bal: Rs.217,841",Transaction
"757333 is your one-time password for card transaction of Rs.12,651 at Amazon.",OTP
"Your monthly broadband charge Rs11,348 is due. Consumer A/c: XX3207. Due: 24/04/2026. -Vodafone Idea",Bills
"Kavya is calling you regarding the movie night, call back soon.",Personal
Can we reschedule the interview to 09/03/2026? Something came up.,Personal
Sent Rs.295 From IndusInd Bank A/C XX8077 To IndiGo On 12/01/2025 Ref IJLPK8CTNBK0,Travel
Sale Alert! Cred Big Billion Days starts now. Up to 50% off. Shop now!,Promotion
Your train ticket booked via Uber. Booking ID FCOE3FB4. Departure: 02/01/2024,Travel
501426 is your OTP for login to Union Bank. Valid for 5 mins. Do not share with anyone.,OTP
Uber: Your driver Neha is 10 mins away. OTP 3354,Travel
Order #TF9QM9ZL from KFC delivered! Enjoy your meal. Rate your experience.,Food
Starbucks: Your order #1ZM9Y21P has been placed and will arrive in 37 mins!,Food
"Your BESCOM bill Rs.6,716 has been paid successfully on 04/12/2025. Ref WDB0014PI3",Bills
Your McDonald's order of Rs.762 has been confirmed. ETA 37 mins.,Food
"Payment of Rs.2,475 to Mahanagar Gas successful via Paytm. Ref HRF34JGVRP.",Transaction
Uber: Your driver Rohan is 9 mins away. OTP 3682,Travel
Order #Q0E5JS52 from McDonald's delivered! Enjoy your meal. Rate your experience.,Food
Sent Rs.638 From IDFC First Bank A/C XX3580 To Yatra On 20/01/2024 Ref JWJPS5GHM9S9,Travel
Your train ticket booked via Uber. Booking ID 41PPZW3D. Departure: 11/07/2024,Travel
228896 is your OTP for login to PNB. Valid for 10 mins. Do not share with anyone.,OTP
Your McDonald's order of Rs.728 has been confirmed. ETA 38 mins.,Food
706528 is your OTP for login to Union Bank. Valid for 15 mins. Do not share with anyone.,OTP
"Reminder: Your DTH payment of Rs.19,359 is due on 12-02-2024. A/c XX4982",Bills
"Your OTP for transaction of Rs.28,790 is 048484. Valid for 10 min. Do not share this OTP.",OTP
McDonald's: Your order #0BS3RA7G has been placed and will arrive in 18 mins!,Food
"517381 is your one-time password for card transaction of Rs.11,122 at Flipkart.",OTP
"Amit, running 12 mins late for the interview, sorry!",Personal
Last chance! 40% cashback on Swiggy with Mobikwik. Offer ends 22/10/2024.,Promotion
"Your Nykaa order of Rs.1,446 has been shipped. Track: X4G164BM29",Shopping
"Reminder: Your DTH payment of Rs.19,623 is due on 29-07-2024. A/c XX6635",Bills
Barbeque Nation: Your order #8N0OBKUH has been placed and will arrive in 30 mins!,Food
"Amazon: Refund of Rs.9,408 for order #58EN4JGSCQ has been initiated.",Shopping
"Overdue Notice: Rs.9,403 pending on your electricity A/c XX8190. Pay by 16-07-2025 to avoid disconnection.",Bills
"Your Croma order of Rs.13,182 has been shipped. Track: S1Y36EYLAI",Shopping
Zomato: Your table for 6 at 28-06-2025 9:00 PM is confirmed.,Food
"EMI of Rs.29,447 debited from Bank of Baroda A/c XX8004 on 12/03/2026. Ref: 0CDNZY47QUU. Bal: Rs.136,529",Transaction
Snapdeal: Your order #YEB8WZWW06 is out for delivery today. Be available!,Shopping
"Sent Rs.5,936 From Bank of Baroda A/C XX6813 To Swiggy On 10-03-2025 Ref IE9EDE1ZUBLE",Transaction
Yatra: Reminder - your trip to Chennai is on 27-08-2024. Check-in opens soon.,Travel
"Hey Kavya, are we still meeting at the mall at 9 am today? Let me know!",Personal
"Withdrawal of Rs.16,972 at ATM 30TJ2T on 18-02-2025 from A/c XX1299. Avl Bal Rs.91,546",Transaction
"Don't forget the interview on 25-05-2025 at 17:00, Manoj.",Personal
Use OTP 816541 to complete your KYC verification with IndusInd Bank. Valid for 10 mins. Never share this with anyone.,OTP
"Your monthly electricity charge Rs12,906 is due. Consumer A/c: XX6404. Due: 23-04-2025. -Tata Power",Bills
Reliance Digital: Your order #B0SCUFO5PT is out for delivery today. Be available!,Shopping
"Reminder: Your insurance premium payment of Rs.12,357 is due on 30/01/2026. A/c XX7257",Bills
"BookMyShow: Your Rs.500 cashback is waiting. Use it before 24/07/2025, or it expires!",Promotion
"Reminder: Your DTH payment of Rs.24,936 is due on 10/06/2026. A/c XX7526",Bills
Your OTP for transaction of Rs.492 is 199903. Valid for 5 min. Do not share this OTP.,OTP
Use OTP 232521 to complete your KYC verification with SBI. Valid for 10 mins. Never share this with anyone.,OTP
"Overdue Notice: Rs.3,005 pending on your water A/c XX3482. Pay by 22-05-2024 to avoid disconnection.",Bills
Flipkart: Order #7JRJ5Z9V3L delivered successfully. Thank you for shopping with us!,Shopping
Yatra: Reminder - your trip to Bangalore is on 10-02-2025. Check-in opens soon.,Travel
Zepto: Flat 20% OFF on your next order! Use code SAVE55. Valid till 12-06-2026.,Promotion
116261 is your OTP for login to Union Bank. Valid for 15 mins. Do not share with anyone.,OTP
Last chance! 40% cashback on Swiggy with BHIM UPI. Offer ends 18-02-2026.,Promotion
Use OTP 867482 to complete your KYC verification with Yes Bank. Valid for 10 mins. Never share this with anyone.,OTP
Your Behrouz Biryani order #DM5QXL86 is out for delivery. Track live status in the app.,Food
Behrouz Biryani: Your table for 5 at 20-08-2025 6:00 PM is confirmed.,Food
"Your OTP for transaction of Rs.18,317 is 393835. Valid for 5 min. Do not share this OTP.",OTP
MakeMyTrip: Your booking PNR 1DEWNX for 14-02-2025 is confirmed. Have a safe journey!,Travel
"Withdrawal of Rs.12,578 at ATM QX495A on 24-09-2024 from A/c XX1202. Avl Bal Rs.123,438",Transaction
Your Dominos order #37XRNRME is out for delivery. Track live status in the app.,Food
"200812 is your one-time password for card transaction of Rs.35,361 at Snapdeal.",OTP
Cred: Flat 40% OFF on your next order! Use code SAVE31. Valid till 24/01/2024.,Promotion
"Hey Rahul, are we still meeting at the metro station at 9 am today? Let me know!",Personal
"Your Tata Cliq order of Rs.11,084 has been shipped. Track: A8JYRYSUJ2",Shopping
"UPI txn of Rs.5,226 to Karan@paytm successful. Ref TIO1K7F5OA31",Transaction
"Your BWSSB bill Rs.6,153 has been paid successfully on 16/09/2025. Ref UFABV94IY7",Bills
"Your monthly water charge Rs3,269 is due. Consumer A/c: XX1014. Due: 25/03/2026. -Adani Electricity",Bills
"Your Nykaa order of Rs.18,655 has been shipped. Track: J3A407PADW",Shopping
Amazon: Flat 60% OFF on your next order! Use code SAVE34. Valid till 06/11/2025.,Promotion
"Manoj, running 10 mins late for the movie night, sorry!",Personal
"Don't forget the doctor appointment on 15/03/2025 at 13:00, Divya.",Personal
"Reminder: Your postpaid payment of Rs.11,239 is due on 01-03-2026. A/c XX9474",Bills
"Hey Rohan, are we still meeting at the park at 9 am today? Let me know!",Personal
Use OTP 551031 to complete your KYC verification with IDFC First Bank. Valid for 10 mins. Never share this with anyone.,OTP
"Withdrawal of Rs.6,260 at ATM 7B42G0 on 12/06/2026 from A/c XX1613. Avl Bal Rs.2,929",Transaction
"Rahul, running 26 mins late for the wedding, sorry!",Personal
Use OTP 995463 to complete your KYC verification with Bank of Baroda. Valid for 10 mins. Never share this with anyone.,OTP
Ola: Your driver Neha is 10 mins away. OTP 9239,Travel
"Payment of Rs.9,499 to BWSSB successful via PhonePe. Ref V3G60992A9.",Transaction
"Hey Vikram, are we still meeting at the metro station at 6 am today? Let me know!",Personal
Use OTP 021163 to complete your KYC verification with SBI. Valid for 10 mins. Never share this with anyone.,OTP
Your Barbeque Nation order #E98LFBVA is out for delivery. Track live status in the app.,Food
"Croma: Refund of Rs.13,315 for order #HFHG8O9IBA has been initiated.",Shopping
Croma: Order #MXPUUT9GYW delivered successfully. Thank you for shopping with us!,Shopping
"Your OTP for transaction of Rs.36,537 is 384153. Valid for 10 min. Do not share this OTP.",OTP
Your Faasos order #CL2WWKV3 is out for delivery. Track live status in the app.,Food
Yatra: Reminder - your trip to Manali is on 15/03/2026. Check-in opens soon.,Travel
155684 is your OTP for login to Union Bank. Valid for 10 mins. Do not share with anyone.,OTP
"EMI of Rs.23,468 debited from Union Bank A/c XX9768 on 14-01-2026. Ref: 7P6XSVOLTRJ. Bal: Rs.74,090",Transaction
967784 is your OTP for login to Amazon. Valid for 5 mins. Do not share with anyone.,OTP
IndiGo: Your booking PNR K8BS9H for 30/08/2025 is confirmed. Have a safe journey!,Travel
784129 is your OTP for login to Yes Bank. Valid for 10 mins. Do not share with anyone.,OTP
"444135 is your one-time password for card transaction of Rs.56,392 at Amazon.",OTP
BMTC: Your booking PNR CQ9GYP for 06/01/2025 is confirmed. Have a safe journey!,Travel
RedBus: Reminder - your trip to Manali is on 16-12-2025. Check-in opens soon.,Travel
MTNL: Your bill of Rs.765 for A/c XX7280 is generated. Due date 20-09-2025. Pay now to avoid late fee.,Bills
"Rs.19,110 debited from A/c XX3039 at Yes Bank on 23/12/2024. Avl Bal: Rs.150,421. Ref No. MBZRKZOEAV",Transaction
IRCTC: Your booking PNR XOKL2L for 26-06-2024 is confirmed. Have a safe journey!,Travel
"Nykaa: Refund of Rs.8,947 for order #NVHBQMDYQK has been initiated.",Shopping
Last chance! 40% cashback on Cred with Amazon Pay. Offer ends 06-03-2025.,Promotion
Uber: Your driver Kavya is 10 mins away. OTP 0461,Travel
Use OTP 911142 to complete your KYC verification with Federal Bank. Valid for 10 mins. Never share this with anyone.,OTP
134175 is your OTP for login to Kotak Bank. Valid for 5 mins. Do not share with anyone.,OTP
Myntra: Flat 10% OFF on your next order! Use code SAVE82. Valid till 13-08-2024.,Promotion
BigBasket: Your order #7FPO94X1V4 is out for delivery today. Be available!,Shopping
"Hey Neha, are we still meeting at the gym at 6 am today? Let me know!",Personal
"Rs.17,002 debited from A/c XX5044 at RBL Bank on 25/03/2025. Avl Bal: Rs.71,385. Ref No. PKRVOCSQOU",Transaction
Your Behrouz Biryani order of Rs.643 has been confirmed. ETA 24 mins.,Food
Your order #4P5MDUI60U at Nykaa is confirmed. We'll notify you when it ships.,Shopping
"UPI txn of Rs.2,895 to Priya@paytm successful. Ref ECJUIS2GY9YT",Transaction
Vistara: Your booking PNR TSMZPR for 11/09/2024 is confirmed. Have a safe journey!,Travel
Sale Alert! Amazon Big Billion Days starts now. Up to 50% off. Shop now!,Promotion
Last chance! 40% cashback on BookMyShow with GPay. Offer ends 21-10-2024.,Promotion
Uber: Your driver Divya is 7 mins away. OTP 9284,Travel
Order #9XSNQTNP from Barbeque Nation delivered! Enjoy your meal. Rate your experience.,Food
"519537 is your one-time password for card transaction of Rs.38,551 at BigBasket.",OTP
Last chance! 30% cashback on Cred with Amazon Pay. Offer ends 29/03/2024.,Promotion
"Your MTNL bill Rs.4,543 has been paid successfully on 30/12/2024. Ref Q29K3246VC",Bills
BigBasket: Your order #O180ZGSZCF is out for delivery today. Be available!,Shopping
"Your Cafe Coffee Day order of Rs.1,487 has been confirmed. ETA 23 mins.",Food
Myntra: Flat 60% OFF on your next order! Use code SAVE43. Valid till 21/05/2024.,Promotion
Ajio: Order #GOY7E2JNCL delivered successfully. Thank you for shopping with us!,Shopping
Swiggy: Flat 50% OFF on your next order! Use code SAVE17. Valid till 08/06/2024.,Promotion
"Flipkart: Your Rs.368 cashback is waiting. Use it before 17/03/2025, or it expires!",Promotion
Nykaa: Your order #OA46QLTF62 is out for delivery today. Be available!,Shopping
Your Dominos order #QJF2R6XZ is out for delivery. Track live status in the app.,Food
Your bus ticket booked via IRCTC. Booking ID 0NI3HTGD. Departure: 27/05/2025,Travel
IndiGo: Your booking PNR SWDHD1 for 02/01/2024 is confirmed. Have a safe journey!,Travel
"Paytm: Your Rs.253 cashback is waiting. Use it before 04/08/2025, or it expires!",Promotion
Sent Rs.76 From Union Bank A/C XX1102 To IRCTC On 08/10/2025 Ref UWHTVTGANR35,Travel
Sent Rs.229 From Bank of Baroda A/C XX5464 To Uber On 05/02/2024 Ref N1S9N9FVJTMW,Travel
"Lenskart: Refund of Rs.10,369 for order #XV2W2XZT21 has been initiated.",Shopping
Use OTP 483561 to complete your KYC verification with HDFC Bank. Valid for 10 mins. Never share this with anyone.,OTP
Your order #BED8WPTNXC at Snapdeal is confirmed. We'll notify you when it ships.,Shopping
"Withdrawal of Rs.11,558 at ATM I7P80S on 08-04-2024 from A/c XX3110. Avl Bal Rs.112,308",Transaction
779278 is your OTP for login to Union Bank. Valid for 5 mins. Do not share with anyone.,OTP
Your Cafe Coffee Day order of Rs.540 has been confirmed. ETA 26 mins.,Food
"Hey Priya, are we still meeting at the restaurant at 7 am today? Let me know!",Personal
836593 is your OTP for login to Karnataka Bank. Valid for 5 mins. Do not share with anyone.,OTP
Last chance! 20% cashback on Swiggy with BHIM UPI. Offer ends 10/04/2025.,Promotion
"Your Vodafone Idea bill Rs.1,150 has been paid successfully on 09/10/2025. Ref PN93ZG9BEK",Bills
Your Zomato order of Rs.534 has been confirmed. ETA 26 mins.,Food
Myntra: Your order #84TNY348ZW is out for delivery today. Be available!,Shopping
"EMI of Rs.7,803 debited from IDFC First Bank A/c XX1066 on 17/09/2024. Ref: XFIZME02TOX. Bal: Rs.103,470",Transaction
"Sent Rs.1,252 From Karnataka Bank A/C XX2604 To IRCTC On 05/10/2024 Ref NKF1NMG33580",Travel
"Your BigBasket order of Rs.18,804 has been shipped. Track: HG6SS1ZSTM",Shopping
"Your monthly broadband charge Rs9,848 is due. Consumer A/c: XX3898. Due: 30-03-2026. -ACT Fibernet",Bills
"Hey Suresh, are we still meeting at the metro station at 3 pm today? Let me know!",Personal
"Amazon: Your Rs.288 cashback is waiting. Use it before 25-08-2025, or it expires!",Promotion
IRCTC: Reminder - your trip to Manali is on 16/03/2025. Check-in opens soon.,Travel
"Your Lenskart order of Rs.10,043 has been shipped. Track: CR82DPSUBF",Shopping
"107481 is your one-time password for card transaction of Rs.36,248 at Meesho.",OTP
"Withdrawal of Rs.9,184 at ATM MYX444 on 24/01/2025 from A/c XX8994. Avl Bal Rs.229,189",Transaction
588615 is your OTP for login to Federal Bank. Valid for 5 mins. Do not share with anyone.,OTP
"Rs.27,882 credited to your A/c XX5212 on 28-11-2024 by RBL Bank. Avl Bal: Rs.61,742",Transaction
"Don't forget the yoga class on 02/05/2025 at 10:00, Sneha.",Personal
Use OTP 621038 to complete your KYC verification with HDFC Bank. Valid for 10 mins. Never share this with anyone.,OTP
"Flipkart: Your Rs.491 cashback is waiting. Use it before 23/04/2025, or it expires!",Promotion
"Overdue Notice: Rs.10,570 pending on your electricity A/c XX9382. Pay by 26/03/2024 to avoid disconnection.",Bills
"Congrats on the interview, Pooja! So happy for you.",Personal
Sent Rs.456 From Bank of Baroda A/C XX3749 To MakeMyTrip On 05-04-2025 Ref 1GOGFNPCTM0Z,Travel
286481 is your OTP for login to Paytm. Valid for 5 mins. Do not share with anyone.,OTP
"Adani Electricity: Your bill of Rs.4,991 for A/c XX1465 is generated. Due date 12-06-2024. Pay now to avoid late fee.",Bills
"Your OTP for transaction of Rs.22,222 is 763705. Valid for 5 min. Do not share this OTP.",OTP
Uber: Your driver Manoj is 9 mins away. OTP 0118,Travel
